Method,Patch,,
org.evosuite.testcase.TestCodeVisitor.getClassName(Class<?>),"| gin.edit.statement.SwapStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":1014 <-> """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":1022 | gin.edit.statement.DeleteStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":1147 | gin.edit.statement.DeleteStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":1182 |",0.018894984,0.091958696
org.evosuite.utils.RegexDistanceUtils.cacheRegex(String),"| gin.edit.statement.CopyStatement """"../evosuite/client/src/main/java/org/evosuite/utils/RegexDistanceUtils.java"""":538 -> """"../evosuite/client/src/main/java/org/evosuite/utils/RegexDistanceUtils.java"""":805:850 |",-0.07439505,0.08462515
org.evosuite.symbolic.expr.DistanceCalculator.getStringDistance(StringBinaryComparison),"| gin.edit.statement.SwapStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2925 <-> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2943 | gin.edit.statement.SwapStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":3022 <-> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":3022 | gin.edit.statement.SwapStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":3022 <-> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2961 | gin.edit.statement.ReplaceStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":813 -> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":3042 |",-0.12846786,0.06760354
org.evosuite.symbolic.expr.DistanceCalculator.getStringDistance(StringBinaryComparison),"| gin.edit.statement.SwapStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":3022 <-> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":3002 |",-0.25048333,0.06632712
org.evosuite.symbolic.expr.DistanceCalculator.getStringDistance(StringBinaryComparison),"| gin.edit.statement.SwapStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2979 <-> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2979 |",-0.08443332,0.06521617
org.evosuite.testcase.TestCodeVisitor.getClassName(Class<?>),"| gin.edit.statement.CopyStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":3221 -> """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":1187:1187 | gin.edit.statement.ReplaceStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":5538 -> """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":1182 |",0.05809622,0.05941472
org.evosuite.symbolic.expr.DistanceCalculator.getStringDistance(StringBinaryComparison),"| gin.edit.statement.DeleteStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2969 |",-0.05779628,0.059193665
org.evosuite.symbolic.solver.DistanceEstimator.getDistance(Collection<Constraint<?>>),"| gin.edit.statement.CopyStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/solver/DistanceEstimator.java"""":131 -> """"../evosuite/client/src/main/java/org/evosuite/symbolic/solver/DistanceEstimator.java"""":212:212 |",0.2048663,0.0581012
org.evosuite.testcase.TestCodeVisitor.visitPrimitiveStatement(PrimitiveStatement<?>),"| gin.edit.statement.DeleteStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":5382 | gin.edit.statement.DeleteStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":5369 | gin.edit.statement.CopyStatement """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":832 -> """"../evosuite/client/src/main/java/org/evosuite/testcase/TestCodeVisitor.java"""":5297:5382 |",0.113717675,0.05763364
org.evosuite.symbolic.expr.DistanceCalculator.getStringDistance(StringBinaryComparison),"| gin.edit.statement.ReplaceStatement """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2687 -> """"../evosuite/client/src/main/java/org/evosuite/symbolic/expr/DistanceCalculator.java"""":2969 |",-0.06310926,0.05704129
